#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
slm0228.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":112}","{}"
slm0227.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":76}","{}"
slm0227.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":17,""cy"":59}","{}"
slm0227.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":33,""cy"":51}","{}"
slm0227.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":47,""cy"":43}","{}"
slm0227.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":15,""cy"":99}","{}"
slm0227.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":30,""cy"":105}","{}"
slm0227.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":111}","{}"
slm0226.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":76}","{}"
slm0226.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":17,""cy"":57}","{}"
slm0226.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":50}","{}"
slm0226.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":47,""cy"":43}","{}"
slm0226.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":99}","{}"
slm0226.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":28,""cy"":105}","{}"
slm0226.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":43,""cy"":109}","{}"
slm0225.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":77}","{}"
slm0225.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":59}","{}"
slm0225.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":31,""cy"":52}","{}"
slm0225.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":43}","{}"
slm0225.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":99}","{}"
slm0225.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":31,""cy"":106}","{}"
slm0225.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":110}","{}"
slm0224.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":75}","{}"
slm0224.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":60}","{}"
slm0224.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":51}","{}"
slm0224.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":49,""cy"":44}","{}"
slm0224.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":18,""cy"":100}","{}"
slm0224.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":30,""cy"":106}","{}"
slm0224.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":43,""cy"":110}","{}"
slm0223.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":77}","{}"
slm0223.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":12,""cy"":60}","{}"
slm0223.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":27,""cy"":51}","{}"
slm0223.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":45}","{}"
slm0223.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":18,""cy"":99}","{}"
slm0223.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":32,""cy"":105}","{}"
slm0223.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":112}","{}"
slm0222.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":76}","{}"
slm0222.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":18,""cy"":59}","{}"
slm0222.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":34,""cy"":50}","{}"
slm0222.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":49,""cy"":44}","{}"
slm0222.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":18,""cy"":98}","{}"
slm0222.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":32,""cy"":105}","{}"
slm0222.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":109}","{}"
slm0221.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0221.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":13,""cy"":61}","{}"
slm0221.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":29,""cy"":53}","{}"
slm0221.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":45}","{}"
slm0221.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":14,""cy"":99}","{}"
slm0221.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":27,""cy"":104}","{}"
slm0221.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":111}","{}"
slm0220.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0220.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":13,""cy"":58}","{}"
slm0220.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":27,""cy"":52}","{}"
slm0220.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":47,""cy"":45}","{}"
slm0220.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":15,""cy"":96}","{}"
slm0220.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":27,""cy"":103}","{}"
slm0220.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":110}","{}"
slm0219.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":8,""cy"":77}","{}"
slm0219.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":59}","{}"
slm0219.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":28,""cy"":53}","{}"
slm0219.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":45}","{}"
slm0219.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":100}","{}"
slm0219.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":28,""cy"":106}","{}"
slm0219.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":112}","{}"
slm0218.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":76}","{}"
slm0218.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":62}","{}"
slm0218.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":52}","{}"
slm0218.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":44}","{}"
slm0218.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":18,""cy"":95}","{}"
slm0218.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":32,""cy"":104}","{}"
slm0218.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":109}","{}"
slm0217.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":77}","{}"
slm0217.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":63}","{}"
slm0217.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":52}","{}"
slm0217.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":49,""cy"":42}","{}"
slm0217.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":100}","{}"
slm0217.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":29,""cy"":105}","{}"
slm0217.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":110}","{}"
slm0216.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":76}","{}"
slm0216.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":57}","{}"
slm0216.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":50}","{}"
slm0216.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":47,""cy"":42}","{}"
slm0216.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":100}","{}"
slm0216.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":28,""cy"":105}","{}"
slm0216.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":111}","{}"
slm0215.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0215.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":15,""cy"":61}","{}"
slm0215.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":27,""cy"":52}","{}"
slm0215.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":47,""cy"":41}","{}"
slm0215.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":15,""cy"":99}","{}"
slm0215.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":26,""cy"":103}","{}"
slm0215.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":111}","{}"
slm0214.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":74}","{}"
slm0214.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":17,""cy"":57}","{}"
slm0214.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":49}","{}"
slm0214.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":45}","{}"
slm0214.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":100}","{}"
slm0214.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":30,""cy"":105}","{}"
slm0214.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":109}","{}"
slm0213.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":8,""cy"":76}","{}"
slm0213.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":19,""cy"":61}","{}"
slm0213.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":31,""cy"":50}","{}"
slm0213.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":43}","{}"
slm0213.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":100}","{}"
slm0213.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":30,""cy"":105}","{}"
slm0213.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":47,""cy"":111}","{}"
slm0212.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":76}","{}"
slm0212.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":59}","{}"
slm0212.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":51}","{}"
slm0212.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":44}","{}"
slm0212.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":100}","{}"
slm0212.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":31,""cy"":106}","{}"
slm0212.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":111}","{}"
slm0211.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":8,""cy"":78}","{}"
slm0211.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":18,""cy"":61}","{}"
slm0211.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":54}","{}"
slm0211.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":46}","{}"
slm0211.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":99}","{}"
slm0211.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":31,""cy"":106}","{}"
slm0211.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":113}","{}"
slm0210.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0210.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":18,""cy"":61}","{}"
slm0210.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":53}","{}"
slm0210.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":45}","{}"
slm0210.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":20,""cy"":100}","{}"
slm0210.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":33,""cy"":107}","{}"
slm0210.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":112}","{}"
slm0209.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":78}","{}"
slm0209.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":59}","{}"
slm0209.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":53}","{}"
slm0209.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":44}","{}"
slm0209.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":18,""cy"":98}","{}"
slm0209.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":32,""cy"":106}","{}"
slm0209.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":111}","{}"
slm0208.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0208.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":14,""cy"":60}","{}"
slm0208.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":27,""cy"":53}","{}"
slm0208.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":44}","{}"
slm0208.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":97}","{}"
slm0208.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":30,""cy"":105}","{}"
slm0208.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":47,""cy"":111}","{}"
slm0207.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":76}","{}"
slm0207.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":18,""cy"":59}","{}"
slm0207.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":31,""cy"":54}","{}"
slm0207.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":45}","{}"
slm0207.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":99}","{}"
slm0207.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":28,""cy"":105}","{}"
slm0207.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":113}","{}"
slm0206.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":78}","{}"
slm0206.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":62}","{}"
slm0206.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":53}","{}"
slm0206.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":49,""cy"":45}","{}"
slm0206.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":19,""cy"":99}","{}"
slm0206.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":33,""cy"":106}","{}"
slm0206.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":110}","{}"
slm0205.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0205.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":14,""cy"":58}","{}"
slm0205.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":28,""cy"":50}","{}"
slm0205.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":46}","{}"
slm0205.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":18,""cy"":101}","{}"
slm0205.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":31,""cy"":106}","{}"
slm0205.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":111}","{}"
slm0204.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":77}","{}"
slm0204.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":18,""cy"":61}","{}"
slm0204.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":54}","{}"
slm0204.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":47,""cy"":47}","{}"
slm0204.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":99}","{}"
slm0204.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":28,""cy"":104}","{}"
slm0204.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":110}","{}"
slm0203.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":79}","{}"
slm0203.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":15,""cy"":60}","{}"
slm0203.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":29,""cy"":54}","{}"
slm0203.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":50,""cy"":45}","{}"
slm0203.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":15,""cy"":101}","{}"
slm0203.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":28,""cy"":105}","{}"
slm0203.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":111}","{}"
slm0202.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":5,""cy"":76}","{}"
slm0202.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":60}","{}"
slm0202.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":31,""cy"":53}","{}"
slm0202.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":44}","{}"
slm0202.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":100}","{}"
slm0202.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":29,""cy"":105}","{}"
slm0202.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":110}","{}"
slm0201.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":77}","{}"
slm0201.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":61}","{}"
slm0201.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":54}","{}"
slm0201.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":46,""cy"":45}","{}"
slm0201.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":98}","{}"
slm0201.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":28,""cy"":104}","{}"
slm0201.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":45,""cy"":109}","{}"
slm0200.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":78}","{}"
slm0200.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":17,""cy"":60}","{}"
slm0200.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":30,""cy"":54}","{}"
slm0200.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":49,""cy"":44}","{}"
slm0200.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":18,""cy"":100}","{}"
slm0200.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":32,""cy"":106}","{}"
slm0200.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":112}","{}"
slm0199.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":78}","{}"
slm0199.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":14,""cy"":58}","{}"
slm0199.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":29,""cy"":50}","{}"
slm0199.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":44}","{}"
slm0199.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":101}","{}"
slm0199.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":33,""cy"":106}","{}"
slm0199.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":47,""cy"":112}","{}"
slm0198.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0198.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":16,""cy"":60}","{}"
slm0198.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":29,""cy"":53}","{}"
slm0198.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":50,""cy"":45}","{}"
slm0198.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":99}","{}"
slm0198.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":29,""cy"":105}","{}"
slm0198.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":110}","{}"
slm0197.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":76}","{}"
slm0197.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":15,""cy"":59}","{}"
slm0197.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":31,""cy"":53}","{}"
slm0197.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":47,""cy"":46}","{}"
slm0197.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":15,""cy"":100}","{}"
slm0197.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":29,""cy"":104}","{}"
slm0197.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":112}","{}"
slm0196.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":7,""cy"":76}","{}"
slm0196.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":19,""cy"":58}","{}"
slm0196.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":52}","{}"
slm0196.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":50,""cy"":45}","{}"
slm0196.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":16,""cy"":98}","{}"
slm0196.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":30,""cy"":105}","{}"
slm0196.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":44,""cy"":109}","{}"
slm0195.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0195.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":17,""cy"":60}","{}"
slm0195.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":32,""cy"":51}","{}"
slm0195.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":48}","{}"
slm0195.jpg,7615,"{}",7,4,"{""name"":""point"",""cx"":17,""cy"":98}","{}"
slm0195.jpg,7615,"{}",7,5,"{""name"":""point"",""cx"":31,""cy"":104}","{}"
slm0195.jpg,7615,"{}",7,6,"{""name"":""point"",""cx"":46,""cy"":110}","{}"
slm0194.jpg,7615,"{}",7,0,"{""name"":""point"",""cx"":6,""cy"":77}","{}"
slm0194.jpg,7615,"{}",7,1,"{""name"":""point"",""cx"":22,""cy"":58}","{}"
slm0194.jpg,7615,"{}",7,2,"{""name"":""point"",""cx"":35,""cy"":50}","{}"
slm0194.jpg,7615,"{}",7,3,"{""name"":""point"",""cx"":48,""cy"":43}","{}"
